ell,C_ell_TT_LCDM,C_ell_TT_obs,sigma_TT,C_ell_TE_LCDM,C_ell_TE_obs,sigma_TE,C_ell_EE_LCDM,C_ell_EE_obs,sigma_EE
177,3909.4410597061506,4230.940196997737,388.6673692513144,65.74358649547881,59.149502407448395,6.538152260995453,19.1570196099392,17.249071124813455,1.917200973907042
178,3957.4536220146697,3962.554745811758,392.3370417928485,68.33416230397685,55.03424428503227,6.7765942713254645,19.31168231580307,20.371069533424137,1.9272687323233118
179,4004.758653290237,4580.240898453212,395.9193349552895,70.87752303009397,73.32825320752637,7.009094368380916,19.46010513601378,22.948904431485357,1.9366831368545234
180,4051.314736968064,3945.607899094407,399.4109525923885,73.3707874058312,62.04877816218504,7.235422540689337,19.602133322834764,17.069979031100566,1.9454345961926458
181,4097.080953371977,5192.788702508158,402.80867917855,75.81110708718847,76.52193187468603,7.455354302231248,19.737617617559298,16.117719810445507,1.9535141395100108
182,4142.01692496849,4396.106305504366,406.10938295490183,78.19566980597133,76.17537213785997,7.668670899182059,19.866414482385345,19.621522111594945,1.9609134306131992
183,4186.0828612672185,3835.2396855635457,409.31001900108555,80.52170249939812,85.87006018927063,7.875159514759848,19.98838632801363,20.019273700355537,1.9676247815312828
184,4229.239603319398,3787.595363821434,412.40763222972987,82.78647441413365,80.34757375502535,8.074613471240077,20.10340173666885,20.534956745709394,1.9736411655212613
185,4271.448667766457,4471.867400421179,415.3993603006359,84.98730018138961,82.26381053775422,8.266832428389861,20.211335680246833,19.32808691628174,1.9789562294740877
186,4312.672290390967,4219.201732088569,418.2824364517809,87.12154285975134,93.30703782808155,8.451622577713724,20.312069733293786,19.914088781821935,1.983564305705223
187,4352.8734691226055,4653.506370424598,421.05419224432205,89.18661694240764,92.07776460230659,8.628796832005223,20.405492280527177,21.135904676559086,1.9874604231142303
188,4392.016006452153,4592.532495333288,423.71206021885746,91.1799913254873,93.96158676716468,8.79817500977617,20.49149871861188,22.562622401289726,1.9906403176984915
189,4430.064551206992,4399.020966717287,426.25357646028374,93.09919223423287,97.3036346302607,8.959584014194014,20.5699916519094,16.673383082861243,1.9931004424067593
190,4466.984639642107,4103.984171375266,428.67638306867735,94.94180610377236,80.94835538670152,9.11285800620354,20.640881081922767,19.90490667798103,1.994837976318855
191,4502.742735801085,3849.876559377074,430.97823053370684,96.70548241128601,103.71170984337847,9.257838571545467,20.704084590164573,21.130815049684177,1.9958508331384759
192,4537.306271102238,4343.895202935498,433.15698001017796,98.38793645640264,104.14169791053371,9.394374881413592,20.759527514180938,18.92712083253777,1.9961376689867034
193,4570.643683105582,4943.35752092606,435.2106054923983,99.98695208670075,90.3057660871061,9.522323846516182,20.807143116470222,24.262034696927888,1.9956978894845043
194,4602.724453417135,4696.312792382765,437.1371958851479,101.50038436523634,99.14707020976562,9.641550264327678,20.84687274604066,19.579527625317393,1.9945316561131257
195,4633.519144687706,4086.7208474589775,438.9349569691345,102.92616217706639,102.54284037915218,9.751926959334197,20.8786659923583,20.796384536986242,1.9926398918420463
196,4662.9994366640985,4739.303335888356,440.6022132589072,104.26229077178901,102.9370489099414,9.85333491609142,20.902480831442478,22.008978307719484,1.9900242860147523
197,4691.138161251594,4861.501389457065,442.137409751312,105.50685423917677,108.82731309104776,9.945663404927469,20.918283763873916,19.743585784174762,1.986687298483383
198,4717.90933654729,4325.883992778876,443.5391135626585,106.65801791503722,121.01292355366444,10.028810100135637,20.926049944486916,17.264974828610676,1.9826321629838972
199,4743.28819980493,4811.666051655633,444.8060154528874,107.71403071449579,118.64277508667939,10.102681190513483,20.925763303525827,20.077943422216755,1.9778628897442097
200,4767.251239292753,4793.208656567691,445.9369312351222,108.67322738996246,95.33164358383755,10.167191482116001,20.91741665905292,22.947869015702867,1.9723842673183476
201,4789.776225006893,4278.947591913326,446.9308030690989,109.53403071110856,115.89299468523758,10.222264493100715,20.901011820403866,20.23860799426754,1.9662018636404512
202,4810.842238203938,4971.054659823945,447.786700637078,110.29495356425349,123.94021834680433,10.267832540553037,20.876559682494932,19.218122311836378,1.9593220262930562
203,4830.429699717324,5081.943703224628,448.5038222009511,110.95460096863238,114.94021284608615,10.303836819189886,20.844080310795267,22.65076278779325,1.9517518819848225
204,4848.52039702336,5334.89866905428,449.081495539363,111.51167200709351,122.78174796659964,10.330227471849506,20.803603016786557,20.160742226253824,1.9434993352335008
205,4865.097510023872,5338.801743034201,449.5191787637918,111.96496166885373,132.78585082787978,10.346963651685131,20.75516642374166,19.76822305419747,1.9345730662505727
206,4880.145635513635,4260.44727597367,449.8164610126299,112.31336260202069,122.91286514028263,10.354013575989706,20.698818522663654,20.986518883972405,1.9249825280246198
207,4893.650810301997,4471.65480451225,449.97306302243715,112.55586677367727,115.13654844490968,10.35135457158888,20.634616718236373,22.110401388861185,1.9147379426010604
208,4905.600532959416,5137.360654161102,449.9888375756426,112.69156703540985,123.4967086683711,10.338973111749187,20.562627864647816,25.097053878349286,1.90385029655643
209,4915.983784160884,5147.117468920907,449.86376982409354,112.71965859225119,114.21444678393276,10.3168648445584,20.482928291157926,22.04833309967236,1.8923313356659017
210,4924.791045599605,5156.355443672662,449.5979774879677,112.63944037310313,112.88528400063885,10.285034612745465,20.395603817293235,22.576327451292745,1.8801935587632155
211,4932.014317445633,6662.629367485472,449.191710929677,112.45031630079609,108.8506058195407,10.243496464917726,20.300749757561057,19.355883072607284,1.8674502107925457
212,4937.647134325615,5193.774509078428,448.6453531025185,112.15179646004145,128.0865332541508,10.19227365820438,20.198470915587336,18.296393190120437,1.8541152750522243
213,4941.684579801181,5450.371904637476,447.95941937393786,111.74349816163058,103.451671078497,10.13139865230623,20.088881567593322,20.203583933117525,1.8402034646304777
214,4944.123299325026,5370.690455434898,447.1345572233955,111.22514690133544,126.64216540884958,10.06091309496393,19.972105435137433,20.16776878735512,1.825730213033518
215,4944.961511655183,5235.593753180621,446.17154581494384,110.59657721206894,115.58565494851933,9.980867798869514,19.848275647060284,17.895400046491865,1.8107116640064225
216,4944.199018709531,4803.881727583567,445.0712954447411,109.85773340796891,96.01674446282371,9.891322710059692,19.717534690582557,19.402852145311638,1.7951646605472165
217,4941.83721384407,5278.694201596073,443.83484686384793,109.00867021917287,112.60881962186241,9.792346867843797,19.580034351517057,20.29046298538667,1.779106733114435
218,4937.879088540154,4595.932239326425,442.4633704767736,108.04955331616374,87.71285806727383,9.684018356335713,19.435935643568357,20.07114921568222,1.7625560870281671
219,4932.329237487299,4827.902139122768,440.95816541635315,106.98065972267281,112.96453478200146,9.566424247676805,19.28540872670536,20.16565910476897,1.7455315890641723
220,4925.193862049957,4711.963628607885,439.3206584956608,105.80237811623867,114.1586628123702,9.439660537056884,19.12863281460433,19.63143521761409,1.7280527532400665
221,4916.480772108092,4952.304998543227,437.55240303777435,104.5152090156327,99.00402867878093,9.303832069663558,18.965796071172043,18.098740421633874,1.7101397257918192
222,4906.1993862632,5914.592143708594,435.65507758433586,103.11976485447867,104.25134468301303,9.159052459717058,18.7970954961714,17.927671596885844,1.6918132693378694
223,4894.360730402877,4084.657620279294,433.6304844839539,101.61676994050286,119.21482528080142,9.005444001779102,18.6227367999836,16.616777515018594,1.6730947462269443
224,4880.977434618875,5177.085357880422,431.48054836162305,100.00706029997217,95.5346726163022,8.843137574562654,18.44293426755392,21.39496307139338,1.654006101064322
225,4866.0637284750865,4173.874280397922,429.207314470439,98.29158340699365,89.10844821999541,8.672272537515951,18.257910611580527,18.279896171956636,1.6345698424096111
226,4849.635434623741,4648.20880423739,426.8129469270128,96.47139779746234,109.05516006731264,8.49299662051142,18.0678968150179,17.704802071527972,1.6148090236372012
227,4831.709960769638,5293.751401596532,424.2997268320888,94.5476725675685,110.84787337186286,8.305465807043133,17.873131962979297,16.391943370386528,1.594747222948396
228,4812.306289984022,4839.411248867877,421.6700502779904,92.52168675688837,92.55165807983097,8.10984421142872,17.67386306413521,22.295787884768465,1.5744085225217754
229,4791.444969371392,4339.949201149662,418.9264262446243,90.39482861620598,98.39176280897334,7.906303950632037,17.470344861716814,15.802588996191743,1.553817486785562
230,4769.148097094146,4471.530628148663,416.0714743858791,88.16859476032887,98.49128548263776,7.695025011480545,17.262839634246305,16.605416133190264,1.5329991397928053
231,4745.43930776183,5026.186522101518,413.10792270836936,85.84458920628373,80.29363221456387,7.476195114261757,17.05161698612819,17.68035352576624,1.5119789416768494
232,4720.34375619325,4420.865241279818,410.0386051445678,83.42452229739308,79.90605034467406,7.2500095739668495,16.83695362824792,17.73174077240548,1.4907827641610567
233,4693.888099561606,4781.957839429827,406.8664590224897,80.91020951386125,89.54685121292556,7.016671160838789,16.619133148736736,18.026753824924974,1.46943686509301
234,4666.100477934309,4684.493022896736,403.5945224341729,78.30357017060425,89.72188401538061,6.776389962420979,16.398445774073377,19.01580480034589,1.4479678619694856
235,4637.010493220969,4376.223137131243,400.22593150531605,75.6066260031911,79.28189086339496,6.529383250063667,16.175188120705702,16.897172769315,1.4264027044145695
236,4606.649186544625,5457.288842473216,396.76391756852087,72.82149964287294,67.29989442569419,6.275875353931537,15.949662937387126,14.466183980838466,1.4047686455693196
237,4575.049014053026,4824.313456562453,393.2118042426885,69.9504129817966,81.90476647183577,6.01609755213576,15.722178838434557,15.366799779932812,1.3830932123476143
238,4542.243821188308,3753.3029393227785,389.5730044212026,66.9956854296164,63.94244985716365,5.7502879819488815,15.49305002812611,15.912134305115648,1.3614041745094123
239,4508.26881543524,4580.212402445064,385.85101717163525,63.959732062838384,62.123615521460096,5.478691584578331,15.262596016468633,18.03345948279459,1.3397295124997846
240,4473.1605375696145,4220.325399530016,382.0494245497848,60.845061668335894,62.62575248906699,5.20156010037822,15.031141326576268,13.188697582124206,1.318097384000091
241,4436.956831430148,4759.323155326286,378.1718883309516,57.65427468260003,65.2994262418633,4.919152139871884,14.79901519391221,16.358199032884716,1.296536089136791
242,4399.69681223876,4103.118000228768,374.22214666143554,54.390061028398534,58.34545005585776,4.6317333696299094,14.566551257657267,14.795955398662308,1.2750740342941655
243,4361.420833495643,4318.944942698802,370.20401063331417,51.055197850622505,52.85553858209093,4.339576874668742,14.334087244479077,15.38450864374365,1.253739694479939
244,4322.170452477187,4507.057082236954,366.12136078564953,47.652547153220205,49.52560590834023,4.042963797619873,14.101964644986754,13.976249876490074,1.23256157419816
245,4281.988394366243,4595.372852308015,361.9781435353332,44.18505333921725,44.34789325438853,3.74218442303898,13.870528383165666,12.849863825837605,1.211568166792171
246,4240.918515045747,3811.4784259641765,357.7783675408562,40.6557406559355,42.574367562846795,3.4375400003105763,13.640126479097201,14.534256708432997,1.1907879122328584
247,4199.005762588212,4080.750845235392,353.5261000023593,37.06771054762292,29.151842244169902,3.129345838928777,13.41110970527833,14.176957060670924,1.1702491533443014
248,4156.296137475038,3990.4331413320124,349.2254629013823,33.42413891781541,32.588317874390405,2.8179366966908335,13.183831236864787,14.301677394278993,1.1499800904811581
249,4112.836651580945,3887.516054786761,344.88062918378915,29.72827330384612,30.332465368634416,2.5036765306752966,12.95864629617123,12.943611941981366,1.130008734700507
250,4068.6752859603403,4669.805073216647,340.49581888941714,25.983429966027877,23.466188501275134,2.1869771191999345,12.735911791770809,12.069891694762664,1.1103628595060713
251,4023.8609474736427,4159.96529554842,336.0752952320345,22.192990894114125,22.914772762783524,1.868336275320218,12.515985952544348,10.815240301819385,1.0910699512853903
252,3978.4434242929933,3560.3048499878514,331.62336063326006,18.360400733756833,18.04379255746047,1.5484241487355883,12.299227957038406,13.177724872048781,1.0721571586112693
253,3932.4733403280256,4232.746692878198,327.1443527141368,14.489163635759564,16.645423746831497,1.2283053038791851,12.085997558499031,12.532629237569433,1.0536512406377536
254,3886.0021086136508,4570.700187036679,322.64264024810257,10.582840031017033,12.014487441945288,0.9101268013233004,11.876654705955621,10.87651096130967,1.0355785148880718
255,3839.081883702916,4167.532436497668,318.12261907913404,6.645043334118569,6.3655846707347505,0.5999470206268123,11.671559161736191,11.123310117524717,1.0179648048067882
256,3791.765513109337,3315.3082484983024,313.5887080088928,2.67943657868386,2.6302599129379343,0.32602367959010947,11.471070115802856,11.00392137936041,1.0008353875299647
257,3744.1064878440116,3594.4562019005343,309.0453446567184,-1.310271012434076,-1.3297426685980627,0.26331706803038935,11.275545797302112,9.815970359978571,0.9842149424133975
258,3696.158892094094,4081.929512592124,304.49698129636073,-5.320327518851109,-5.546247330281155,0.500199427566536,11.08534308373083,10.293722268536575,0.9681275009477004
259,3647.9773520901354,3435.7132541266383,299.9480806733619,-9.346941872961054,-9.189805112078513,0.805726310737083,10.900817108124569,9.820734393407223,0.9525963987766224
260,3599.61698421078,3730.722624365588,295.40311180701997,-13.386287465487293,-14.239418528508722,1.1250840525254457,10.722320864679837,10.335562298932448,0.9376442306171543
261,3551.1333423744027,3776.44847373965,290.8665457808991,-17.434505802832533,-19.072426761883108,1.4486986939205815,10.550204813227312,9.868170725029032,0.9232928089516791
262,3502.5823647679194,3237.162450370052,286.3428515258485,-21.4877102127263,-20.38324654128859,1.7736370070866045,10.384816482976431,8.904952798829475,0.9095631274173364
263,3454.0203199641087,3437.243902450439,281.83649159952097,-25.541989594600903,-24.220871998463743,2.098579048942161,10.226500075956869,12.039702320057417,0.8964753298496957
264,3405.5037524794166,2506.532039069469,277.351917966381,-29.59341221107246,-31.542065275787202,2.4227463422306856,10.075596070585211,11.182903057937349,0.8840486859395359
